Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","858","Uruguay","5510","Production","02910","Natural honey","2022","2022","t","7906","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","0117","Oats","2022","2022","t","29959.26","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01450","Olives","2022","2022","t","14000","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01253.02","Onions and shallots, dry (excluding dehydrated)","2022","2022","t","31427.94","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01323","Oranges","2022","2022","t","121961.79","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01241.90","Other beans, green","2022","2022","t","1109.9","E","Estimated value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01359.90","Other fruits, n.e.c.","2022","2022","t","4956.72","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01290.90","Other vegetables, fresh n.e.c.","2022","2022","t","38390.02","E","Estimated value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01345","Peaches and nectarines","2022","2022","t","10150","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01342.01","Pears","2022","2022","t","11591","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01705","Peas, dry","2022","2022","t","2756.4","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01346","Plums and sloes","2022","2022","t","2162","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01321","Pomelos and grapefruits","2022","2022","t","1471.67","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01510","Potatoes","2022","2022","t","46500","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01235","Pumpkins, squash and gourds","2022","2022","t","26252.65","E","Estimated value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01342.02","Quinces","2022","2022","t","5042","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01443","Rape or colza seed","2022","2022","t","587300","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","02951.01","Raw hides and skins of cattle","2022","2022","t","82988.4","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","02953","Raw hides and skins of sheep or lambs","2022","2022","t","5015.42","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","02211","Raw milk of cattle","2022","2022","t","2286703","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","0113","Rice","2022","2022","t","1372700","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01921.01","Seed cotton, unginned","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","21514","Sheep fat, unrendered","2022","2022","t","1655.09","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","02941","Shorn wool, greasy, including fleece-washed shorn wool","2022","2022","t","25600","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","0114","Sorghum","2022","2022","t","24027","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","0141","Soya beans","2022","2022","t","647830","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01801","Sugar beet","2022","2022","t","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01802","Sugar cane","2022","2022","t","515000","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01445","Sunflower seed","2022","2022","t","10478","A","Official figure",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01530","Sweet potatoes","2022","2022","t","81433.25","E","Estimated value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01324","Tangerines, mandarins, clementines","2022","2022","t","97671.98","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01234","Tomatoes","2022","2022","t","36028.21","E","Estimated value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01970","Unmanufactured tobacco","2022","2022","t","3352.25","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","01221","Watermelons","2022","2022","t","11205.11","I","Imputed value",""
"QCL","Crops and livestock products","858","Uruguay","5510","Production","0111","Wheat","2022","2022","t","1283100","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01371","Almonds, in shell","2022","2022","t","30945.06","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01341","Apples","2022","2022","t","1313232.89","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01343","Apricots","2022","2022","t","451262.76","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01216","Artichokes","2022","2022","t","3862.23","E","Estimated value",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","0115","Barley","2022","2022","t","123447.09","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01355.01","Blueberries","2022","2022","t","667.59","I","Imputed value",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01702","Broad beans and horse beans, dry","2022","2022","t","15692.24","E","Estimated value",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01243","Broad beans and horse beans, green","2022","2022","t","5041.73","E","Estimated value",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01192","Buckwheat","2022","2022","t","12","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01212","Cabbages","2022","2022","t","787670.27","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01251","Carrots and turnips","2022","2022","t","3915983.46","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","21512","Cattle fat, unrendered","2022","2022","t","30665.1","I","Imputed value",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01199.90","Cereals n.e.c.","2022","2022","t","11669.39","I","Imputed value",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01344.02","Cherries","2022","2022","t","216866.87","A","Official figure",""
"QCL","Crops and livestock products","860","Uzbekistan","5510","Production","01703","Chick peas, dry","2022","2022","t","13844.43","I","Imputed value",""
